"Exporter","Importer","Year","App.","Taxon","Class","Order","Family","Genus","Origin","Importer.reported.quantity","Exporter.reported.quantity","Term","Unit","Purpose","Source","id","importer_country","importer_iso3","importer_code","importer_lat","importer_long","exporter_country","exporter_iso3","exporter_code","exporter_lat","exporter_long"
"CH","UY",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,52,"piano keys","","P","O",8118,"Uruguay","URY",858,-33,-56,"Switzerland","CHE",756,47,8
"CH","PL",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"derivatives","","T","O",6878,"Poland","POL",616,52,20,"Switzerland","CHE",756,47,8
"CH","ES",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,6,"ivory carvings","","T","O",5425,"Spain","ESP",724,40,-4,"Switzerland","CHE",756,47,8
"CH","NL",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","","O",4175,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","CN",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"derivatives","","Q","O",5997,"China","CHN",156,35,105,"Switzerland","CHE",756,47,8
"CH","NL",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"ivory carvings","","","O",3591,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","CA",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","","O",1787,"Canada","CAN",124,60,-95,"Switzerland","CHE",756,47,8
"CH","FR",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,54,"ivory carvings","","","O",2254,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","US",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",25,NA,"ivory carvings","","","W",2729,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","US",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","","U",2728,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","EG",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",7936,"Egypt","EGY",818,27,30,"Switzerland","CHE",756,47,8
"CH","CZ",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",7,NA,"ivory carvings","","T","O",4638,"Czech Republic","CZE",203,49.75,15.5,"Switzerland","CHE",756,47,8
"CH","GB",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,25,"ivory carvings","","T","O",5752,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","GB",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",54,NA,"carvings","","P","O",7210,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","IT",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","sets","","O",3252,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","NL",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","O",2954,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","DE",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","","",501,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","DE",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",68,NA,"ivory carvings","","T","O",4647,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","US",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,54,"ivory carvings","sets","","O",3318,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","JP",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,4,"ivory carvings","","T","O",5476,"Japan","JPN",392,36,138,"Switzerland","CHE",756,47,8
"CH","NL",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"carvings","","T","O",4470,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","NZ",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","","O",3595,"New Zealand","NZL",554,-41,174,"Switzerland","CHE",756,47,8
"CH","US",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","O",3921,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","DE",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,149,"ivory carvings","","","O",4648,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","ES",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,654,"ivory carvings","","T","O",6349,"Spain","ESP",724,40,-4,"Switzerland","CHE",756,47,8
"CH","US",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,5,"ivory pieces","","P","O",5862,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","NL",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"live","","T","O",6121,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","ZA",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,16,"ivory carvings","","P","O",5604,"South Africa","ZAF",710,-29,24,"Switzerland","CHE",756,47,8
"CH","ES",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","O",4382,"Spain","ESP",724,40,-4,"Switzerland","CHE",756,47,8
"CH","DE",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",33,NA,"ivory carvings","","T","O",2859,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","PT",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,2,"ivory carvings","","T","O",5512,"Portugal","PRT",620,39.5,-8,"Switzerland","CHE",756,47,8
"CH","FR",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory pieces","","T","O",7609,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","RU",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,55,"ivory carvings","","T","O",6476,"Russia","RUS",643,60,100,"Switzerland","CHE",756,47,8
"CH","IT",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","U",2634,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","GB",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",15,NA,"ivory carvings","kg","","",344,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","DE",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","sets","T","O",3784,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","TW",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","","O",2982,"Taiwan, Province of China","TWN",158,23.5,121,"Switzerland","CHE",756,47,8
"CH","DE",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","sets","P","O",2236,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","GB",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,34,"ivory carvings","","","U",2890,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","CZ",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","","O",3782,"Czech Republic","CZE",203,49.75,15.5,"Switzerland","CHE",756,47,8
"CH","HU",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","O",3248,"Hungary","HUN",348,47,20,"Switzerland","CHE",756,47,8
"CH","GB",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,83,"ivory carvings","","","W",3546,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","FR",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","","",503,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","DE",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,2,"tusks","","P","O",7594,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","US",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","","O",1892,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","IT",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,936,"piano keys","","T","O",7985,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","FR",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"MO",1,NA,"ivory carvings","","Q","O",7605,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","FR",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"tusks","","P","O",3202,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","GB",1993,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,172,"ivory carvings","","","O",1443,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","GB",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",69,NA,"carvings","","T","O",6775,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","NL",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",16,NA,"ivory carvings","","T","O",1867,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","PL",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",156,NA,"ivory pieces","","T","O",7337,"Poland","POL",616,52,20,"Switzerland","CHE",756,47,8
"CH","CZ",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,8,"ivory carvings","sets","","O",3780,"Czech Republic","CZE",203,49.75,15.5,"Switzerland","CHE",756,47,8
"CH","AT",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","O",1191,"Austria","AUT",40,47.3333,13.3333,"Switzerland","CHE",756,47,8
"CH","NL",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","O",4959,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","DE",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,6,"ivory carvings","sets","","O",2006,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","GB",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,172,"ivory carvings","","","O",2588,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","SG",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",5835,"Singapore","SGP",702,1.3667,103.8,"Switzerland","CHE",756,47,8
"CH","FR",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,5,"ivory carvings","sets","T","O",5430,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","PA",1991,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","P","",1146,"Panama","PAN",591,9,-80,"Switzerland","CHE",756,47,8
"CH","HK",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","","O",3241,"Hong Kong","HKG",344,22.25,114.1667,"Switzerland","CHE",756,47,8
"CH","IT",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,5,"ivory carvings","sets","","O",1260,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","CA",1987,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,10,"ivory carvings","","","",587,"Canada","CAN",124,60,-95,"Switzerland","CHE",756,47,8
"CH","FR",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","O",4106,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","US",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"ivory scraps","","","O",2100,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","US",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"derivatives","","T","O",7398,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","US",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,4,"ivory carvings","","T","O",7400,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","DE",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,13,"ivory carvings","sets","","O",4364,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","NL",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",5,NA,"carvings","","T","O",6862,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","JP",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"carvings","","P","O",3840,"Japan","JPN",392,36,138,"Switzerland","CHE",756,47,8
"CH","US",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory pieces","","P","O",4224,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","GB",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,4,"unspecified","","","O",3223,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","IT",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,4,"ivory carvings","","","O",1261,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","GB",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,35,"ivory carvings","","","O",1839,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","AT",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,7,"ivory carvings","","T","O",5350,"Austria","AUT",40,47.3333,13.3333,"Switzerland","CHE",756,47,8
"CH","PL",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","U",2967,"Poland","POL",616,52,20,"Switzerland","CHE",756,47,8
"CH","NL",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,18,"ivory carvings","","","O",2342,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","IT",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,8,"ivory carvings","","","O",4440,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","GB",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,226,"unspecified","","","U",1841,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","PL",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,6,"ivory carvings","sets","","O",2686,"Poland","POL",616,52,20,"Switzerland","CHE",756,47,8
"CH","GB",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,300,"ivory carvings","","","",345,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","CA",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",52,NA,"ivory pieces","","P","O",7505,"Canada","CAN",124,60,-95,"Switzerland","CHE",756,47,8
"CH","HK",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",16,NA,"ivory pieces","","T","O",6388,"Hong Kong","HKG",344,22.25,114.1667,"Switzerland","CHE",756,47,8
"CH","FR",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"ivory carvings","sets","","O",4102,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","CZ",2007,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,9,"ivory carvings","sets","T","O",5127,"Czech Republic","CZE",203,49.75,15.5,"Switzerland","CHE",756,47,8
"CH","EG",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","","O",3799,"Egypt","EGY",818,27,30,"Switzerland","CHE",756,47,8
"CH","AT",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,7,"ivory carvings","","","O",4002,"Austria","AUT",40,47.3333,13.3333,"Switzerland","CHE",756,47,8
"CH","FR",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,67,"ivory carvings","","T","O",6038,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","MO",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory pieces","","T","O",6453,"Macao","MAC",446,22.1667,113.55,"Switzerland","CHE",756,47,8
"CH","GB",1989,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,5,"ivory carvings","","","",756,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","FR",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,4,"ivory carvings","","Q","O",6751,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","FR",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,23,"ivory carvings","","","O",4395,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","FR",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,3,"ivory carvings","","Q","O",7943,"France","FRA",250,46,2,"Switzerland","CHE",756,47,8
"CH","GB",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"ivory carvings","","P","O",6771,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","DE",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,98,"ivory carvings","","","O",4069,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","CZ",2007,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","T","O",5128,"Czech Republic","CZE",203,49.75,15.5,"Switzerland","CHE",756,47,8
"CH","HK",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",10,NA,"tusks","","T","O",6798,"Hong Kong","HKG",344,22.25,114.1667,"Switzerland","CHE",756,47,8
"CH","GB",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,30,"ivory carvings","","T","O",6059,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","NL",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","O",3871,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","US",1991,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","P","",1154,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","IT",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"carvings","","T","O",7256,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","GB",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,121,"ivory carvings","","","",514,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","CZ",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,10,"ivory carvings","sets","","O",4360,"Czech Republic","CZE",203,49.75,15.5,"Switzerland","CHE",756,47,8
"CH","GB",1987,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"tusks","","","",622,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","NL",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","T","O",5806,"Netherlands","NLD",528,52.5,5.75,"Switzerland","CHE",756,47,8
"CH","ZA",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","","O",4580,"South Africa","ZAF",710,-29,24,"Switzerland","CHE",756,47,8
"CH","IT",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","T","O",4926,"Italy","ITA",380,42.8333,12.8333,"Switzerland","CHE",756,47,8
"CH","US",1987,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",4,NA,"ivory carvings","","S","",645,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","DE",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,8,"ivory carvings","","","O",3789,"Germany","DEU",276,51,9,"Switzerland","CHE",756,47,8
"CH","US",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,13,"ivory carvings","","","O",4223,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
"CH","MX",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,4,"ivory carvings","","P","O",6854,"Mexico","MEX",484,23,-102,"Switzerland","CHE",756,47,8
"CH","GB",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory pieces","","","O",3547,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","DK",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",6731,"Denmark","DNK",208,56,10,"Switzerland","CHE",756,47,8
"CH","GB",1990,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","kg","T","",931,"United Kingdom","GBR",826,54,-2,"Switzerland","CHE",756,47,8
"CH","ES",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",612,NA,"carvings","","T","O",6348,"Spain","ESP",724,40,-4,"Switzerland","CHE",756,47,8
"CH","AR",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","","U",2465,"Argentina","ARG",32,-34,-64,"Switzerland","CHE",756,47,8
"CH","US",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,23,"ivory carvings","","","O",3649,"United States","USA",840,38,-97,"Switzerland","CHE",756,47,8
